Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
12 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-CPWCNPO-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124986265859103,124986265959103,Delivered,PK-DEX,standard,Dropshipping,124986265959103,,
12 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-ZG36UT7-210212,M2S2 Premium Closet Organizer Hanging Storage Bag Wardrobe Cloth Organizer 5/6 Layers Shelf Foldable Clothing rack Storage garment Rack Shelves houseware,m2s2 closet organizer,185166718_PK-1370096256,-26.09,3.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125007454731144,125007454831144,Delivered,PK-DEX,standard,Dropshipping,125007454831144,,
12 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-RH9IIC5-210212,M2S2 Premium Closet Organizer Hanging Storage Bag Wardrobe Cloth Organizer 5/6 Layers Shelf Foldable Clothing rack Storage garment Rack Shelves houseware,m2s2 closet organizer,185166718_PK-1370096256,69.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125007454731144,125007454831144,Delivered,PK-DEX,standard,Dropshipping,125007454831144,,
12 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0RGKEYZ-210212,M2S2 Premium Closet Organizer Hanging Storage Bag Wardrobe Cloth Organizer 5/6 Layers Shelf Foldable Clothing rack Storage garment Rack Shelves houseware,m2s2 closet organizer,185166718_PK-1370096256,179.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125007454731144,125007454831144,Delivered,PK-DEX,standard,Dropshipping,125007454831144,,
12 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-YRJ76DV-210212,M2S2 Premium Closet Organizer Hanging Storage Bag Wardrobe Cloth Organizer 5/6 Layers Shelf Foldable Clothing rack Storage garment Rack Shelves houseware,m2s2 closet organizer,185166718_PK-1370096256,-77.97,8.97,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125007454731144,125007454831144,Delivered,PK-DEX,standard,Dropshipping,125007454831144,,
12 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-E2PSP2J-210212,M2S2 Premium Closet Organizer Hanging Storage Bag Wardrobe Cloth Organizer 5/6 Layers Shelf Foldable Clothing rack Storage garment Rack Shelves houseware,m2s2 closet organizer,185166718_PK-1370096256,-2.53,0.29,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125007454731144,125007454831144,Delivered,PK-DEX,standard,Dropshipping,125007454831144,,
12 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-H8BAQJM-210212,M2S2 Premium Closet Organizer Hanging Storage Bag Wardrobe Cloth Organizer 5/6 Layers Shelf Foldable Clothing rack Storage garment Rack Shelves houseware,m2s2 closet organizer,185166718_PK-1370096256,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125007454731144,125007454831144,Delivered,PK-DEX,standard,Dropshipping,125007454831144,,
12 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-F6LL521-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125543734084908,125543734284908,Delivered,PK-DEX,standard,Dropshipping,125543734284908,,
12 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-39BXI4A-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,25.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125543734084908,125543734284908,Delivered,PK-DEX,standard,Dropshipping,125543734284908,,
12 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-YQFETWU-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125543734084908,125543734284908,Delivered,PK-DEX,standard,Dropshipping,125543734284908,,
12 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-AOTYBAF-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-28.25,3.25,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125543734084908,125543734284908,Delivered,PK-DEX,standard,Dropshipping,125543734284908,,
12 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-25C5YWK-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125543734084908,125543734284908,Delivered,PK-DEX,standard,Dropshipping,125543734284908,,
12 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-0AX8BCY-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125543734084908,125543734284908,Delivered,PK-DEX,standard,Dropshipping,125543734284908,,
13 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-O6S28OT-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125625783242665,125625783942665,Delivered,PK-DEX,standard,Dropshipping,125625783942665,,
13 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-BO2SVL2-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,49.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125625783242665,125625783942665,Delivered,PK-DEX,standard,Dropshipping,125625783942665,,
13 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-JSF9TYP-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125625783242665,125625783942665,Delivered,PK-DEX,standard,Dropshipping,125625783942665,,
13 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-O1WMXPU-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-55.37,6.37,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125625783242665,125625783942665,Delivered,PK-DEX,standard,Dropshipping,125625783942665,,
13 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-88W3DV4-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125625783242665,125625783942665,Delivered,PK-DEX,standard,Dropshipping,125625783942665,,
13 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-7PSQVPC-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125625783242665,125625783942665,Delivered,PK-DEX,standard,Dropshipping,125625783942665,,
14 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-J8OSMFZ-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-T2WPSHC-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,43.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-O53B1G8-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-Z8WRBGE-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-48.59,5.59,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-UMA4F57-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-7X7OCEL-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
12 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-QJBUCU6-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125024605655642,125024605755642,Delivered,PK-DEX,standard,Dropshipping,125024605755642,,
12 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-43JEQBN-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,25.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125024605655642,125024605755642,Delivered,PK-DEX,standard,Dropshipping,125024605755642,,
12 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-OM9C9Z2-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125024605655642,125024605755642,Delivered,PK-DEX,standard,Dropshipping,125024605755642,,
12 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-OCMTZE9-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-28.25,3.25,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125024605655642,125024605755642,Delivered,PK-DEX,standard,Dropshipping,125024605755642,,
12 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-V50SAXK-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125024605655642,125024605755642,Delivered,PK-DEX,standard,Dropshipping,125024605755642,,
12 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-D80299T-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125024605655642,125024605755642,Delivered,PK-DEX,standard,Dropshipping,125024605755642,,
14 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-2FPQWZG-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-0S581A1-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-XXJUAN8-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-TKCSN5L-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-146.90,16.90,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-WVE9TNC-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-GPN86BX-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,146.90,16.90,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
12 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-CHA6B3J-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124997674519026,124997675219026,Delivered,PK-DEX,standard,Dropshipping,124997675219026,,
12 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-J0LEPPA-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,34.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124997674519026,124997675219026,Delivered,PK-DEX,standard,Dropshipping,124997675219026,,
12 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-TJLBG0W-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124997674519026,124997675219026,Delivered,PK-DEX,standard,Dropshipping,124997675219026,,
12 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-LES5YY9-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-38.42,4.42,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124997674519026,124997675219026,Delivered,PK-DEX,standard,Dropshipping,124997675219026,,
12 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-MMHPZKY-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124997674519026,124997675219026,Delivered,PK-DEX,standard,Dropshipping,124997675219026,,
12 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-B3GRPXC-210212,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124997674519026,124997675219026,Delivered,PK-DEX,standard,Dropshipping,124997675219026,,
13 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-P7UZ9GS-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386751414,Delivered,PK-DEX,standard,Dropshipping,125514386751414,,
13 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-EIE0S10-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386751414,Delivered,PK-DEX,standard,Dropshipping,125514386751414,,
13 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-5XHKAO6-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386751414,Delivered,PK-DEX,standard,Dropshipping,125514386751414,,
13 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-52D0UCD-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-49.72,5.72,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386751414,Delivered,PK-DEX,standard,Dropshipping,125514386751414,,
13 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-V3R736V-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386751414,Delivered,PK-DEX,standard,Dropshipping,125514386751414,,
13 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-UJDROFC-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,49.72,5.72,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386751414,Delivered,PK-DEX,standard,Dropshipping,125514386751414,,
15 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-YBEAXBM-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896864094,Delivered,PK-DEX,standard,Dropshipping,125051896864094,,
15 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-21D0CNJ-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,38.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896864094,Delivered,PK-DEX,standard,Dropshipping,125051896864094,,
15 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-U7HCGWB-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896864094,Delivered,PK-DEX,standard,Dropshipping,125051896864094,,
15 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-DYI5K85-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-42.94,4.94,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896864094,Delivered,PK-DEX,standard,Dropshipping,125051896864094,,
15 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-IZW6L92-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896864094,Delivered,PK-DEX,standard,Dropshipping,125051896864094,,
15 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-9H9ICBV-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896864094,Delivered,PK-DEX,standard,Dropshipping,125051896864094,,
16 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-3JUIFJU-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125646358329585,125646358629585,Delivered,PK-DEX,standard,Dropshipping,125646358629585,,
16 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-UCA8SD9-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,34.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125646358329585,125646358629585,Delivered,PK-DEX,standard,Dropshipping,125646358629585,,
16 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-I5ZZXUB-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125646358329585,125646358629585,Delivered,PK-DEX,standard,Dropshipping,125646358629585,,
